"subject","block","event","position","condition","response","rt","accuracy","experiment","test","chance"
4378951,6,3,6,"predictable","seahorseA",1108.7,1,3,"order memory",0.166666666666667
4378951,6,1,1,"variable","potatochipsA",2311.2,1,3,"order memory",0.166666666666667
4378951,6,1,2,"variable","popcornA",1219.3,1,3,"order memory",0.166666666666667
4378951,6,1,3,"variable","appleA",2128.3,1,3,"order memory",0.166666666666667
4378951,6,1,4,"variable","coffeeA",1477,1,3,"order memory",0.166666666666667
4378951,6,1,5,"variable","soupA",856.8,1,3,"order memory",0.166666666666667
4378951,6,1,6,"variable","eggA",899.5,1,3,"order memory",0.166666666666667
4378951,7,1,1,"predictable","frogA",4857.9,1,3,"order memory",0.166666666666667
4378951,7,1,2,"predictable","sharkA",2380.6,1,3,"order memory",0.166666666666667
4378951,7,1,3,"predictable","hammerheadsharkA",1015.2,1,3,"order memory",0.166666666666667
4378951,7,1,4,"predictable","cardinalA",3540.1,1,3,"order memory",0.166666666666667
4378951,7,1,5,"predictable","hummingbirdA",779,1,3,"order memory",0.166666666666667
4378951,7,1,6,"predictable","crocodileA",1119.9,1,3,"order memory",0.166666666666667
4378951,7,2,1,"variable","dumplingsA",3305.4,1,3,"order memory",0.166666666666667
4378951,7,2,2,"variable","burritoA",1285.5,1,3,"order memory",0.166666666666667
4378951,7,2,3,"variable","brusselsproutsA",1679,1,3,"order memory",0.166666666666667
4378951,7,2,4,"variable","carrotsA",992.7,1,3,"order memory",0.166666666666667
4378951,7,2,5,"variable","cornA",899,1,3,"order memory",0.166666666666667
4378951,7,2,6,"variable","kiwiA",896.2,1,3,"order memory",0.166666666666667
4378951,8,2,1,"variable","pretzelA",1806.4,1,3,"order memory",0.166666666666667
4378951,8,2,2,"variable","cinnamonA",2271.9,1,3,"order memory",0.166666666666667
4378951,8,2,3,"variable","butterA",1148,1,3,"order memory",0.166666666666667
4378951,8,2,4,"variable","pomegranateA",2818.1,1,3,"order memory",0.166666666666667
4378951,8,2,5,"variable","smoresA",905.7,1,3,"order memory",0.166666666666667
4378951,8,2,6,"variable","jalapenoA",1001.2,1,3,"order memory",0.166666666666667
4378951,8,4,1,"predictable","pandaA",4754.8,1,3,"order memory",0.166666666666667
4378951,8,4,2,"predictable","tigerA",1438.6,1,3,"order memory",0.166666666666667
4378951,8,4,3,"predictable","polarbearA",1618,1,3,"order memory",0.166666666666667
4378951,8,4,4,"predictable","caterpillarA",4121.6,1,3,"order memory",0.166666666666667
4378951,8,4,5,"predictable","wolfA",1125,1,3,"order memory",0.166666666666667
4378951,8,4,6,"predictable","crabA",1096.3,1,3,"order memory",0.166666666666667
4378955,1,2,1,"predictable","chocolatemilkB",8716,0,3,"order memory",0.166666666666667
4378955,1,2,2,"predictable","appleB",6717,0,3,"order memory",0.166666666666667
4378955,1,2,3,"predictable","lemonB",2904,1,3,"order memory",0.166666666666667
4378955,1,2,4,"predictable","broccoliB",791,0,3,"order memory",0.166666666666667
4378955,1,2,5,"predictable","pieB",1613,0,3,"order memory",0.166666666666667
4378955,1,2,6,"predictable","cakeB",332,1,3,"order memory",0.166666666666667
4378955,1,4,1,"variable","sharkB",4789,0,3,"order memory",0.166666666666667
4378955,1,4,2,"variable","lionB",755,0,3,"order memory",0.166666666666667
4378955,1,4,3,"variable","killerwhaleB",334,0,3,"order memory",0.166666666666667
4378955,1,4,4,"variable","seahorseB",264,0,3,"order memory",0.166666666666667
4378955,1,4,5,"variable","gooseB",675,0,3,"order memory",0.166666666666667
4378955,1,4,6,"variable","dolphinB",301,1,3,"order memory",0.166666666666667
4378955,2,4,1,"variable","penguinB",4446,0,3,"order memory",0.166666666666667
4378955,2,4,2,"variable","pantherB",690,1,3,"order memory",0.166666666666667
4378955,2,4,3,"variable","hermitcrabB",375,1,3,"order memory",0.166666666666667
4378955,2,4,4,"variable","donkeyB",333,0,3,"order memory",0.166666666666667
4378955,2,4,5,"variable","deerB",445,0,3,"order memory",0.166666666666667
4378955,2,4,6,"variable","lemurB",268,1,3,"order memory",0.166666666666667
4378955,2,3,1,"predictable","cookiesB",3738,1,3,"order memory",0.166666666666667
4378955,2,3,2,"predictable","pretzelB",2664,0,3,"order memory",0.166666666666667
4378955,2,3,3,"predictable","cerealB",300,0,3,"order memory",0.166666666666667
4378955,2,3,4,"predictable","tacoB",289,0,3,"order memory",0.166666666666667
4378955,2,3,5,"predictable","seaweedB",278,1,3,"order memory",0.166666666666667
4378955,2,3,6,"predictable","dumplingsB",268,1,3,"order memory",0.166666666666667
4378955,3,1,1,"variable","ferretB",1739,1,3,"order memory",0.166666666666667
4378955,3,1,2,"variable","chimpB",809,1,3,"order memory",0.166666666666667
4378955,3,1,3,"variable","rhinoB",1215,1,3,"order memory",0.166666666666667
4378955,3,1,4,"variable","badgerB",1331,1,3,"order memory",0.166666666666667
4378955,3,1,5,"variable","octopusB",839,1,3,"order memory",0.166666666666667
4378955,3,1,6,"variable","whaleB",521,1,3,"order memory",0.166666666666667
4378955,3,2,1,"predictable","kiwiB",3894,1,3,"order memory",0.166666666666667
4378955,3,2,2,"predictable","mustardB",668,0,3,"order memory",0.166666666666667
4378955,3,2,3,"predictable","ramenB",3690,0,3,"order memory",0.166666666666667
4378955,3,2,4,"predictable","blackpepperB",5380,0,3,"order memory",0.166666666666667
4378955,3,2,5,"predictable","baconB",454,1,3,"order memory",0.166666666666667
4378955,3,2,6,"predictable","blackpepperB",908,1,3,"order memory",0.166666666666667
4378955,4,1,1,"variable","hippoB",5171,1,3,"order memory",0.166666666666667
4378955,4,1,2,"variable","eagleB",4284,0,3,"order memory",0.166666666666667
4378955,4,1,3,"variable","ostrichB",842,0,3,"order memory",0.166666666666667
4378955,4,1,4,"variable","cowB",4322,0,3,"order memory",0.166666666666667
4378955,4,1,5,"variable","bearB",1788,0,3,"order memory",0.166666666666667
4378955,4,1,6,"variable","crocodileB",847,0,3,"order memory",0.166666666666667
4378955,4,3,1,"predictable","nachosB",8377,1,3,"order memory",0.166666666666667
4378955,4,3,2,"predictable","peachesB",913,1,3,"order memory",0.166666666666667
4378955,4,3,3,"predictable","cherriesB",998,1,3,"order memory",0.166666666666667
4378955,4,3,4,"predictable","potatochipsB",1640,1,3,"order memory",0.166666666666667
4378955,4,3,5,"predictable","donutB",1121,1,3,"order memory",0.166666666666667
4378955,4,3,6,"predictable","onionB",521,1,3,"order memory",0.166666666666667
4378955,5,4,1,"predictable","lycheeB",4514,0,3,"order memory",0.166666666666667
4378955,5,4,2,"predictable","cabbageB",315,1,3,"order memory",0.166666666666667
4378955,5,4,3,"predictable","tomatoB",947,0,3,"order memory",0.166666666666667
4378955,5,4,4,"predictable","cheeseB",462,0,3,"order memory",0.166666666666667
4378955,5,4,5,"predictable","peanutbutterB",521,1,3,"order memory",0.166666666666667
4378955,5,4,6,"predictable","muffinB",271,1,3,"order memory",0.166666666666667
4378955,5,3,1,"variable","dragonflyB",2775,0,3,"order memory",0.166666666666667
4378955,5,3,2,"variable","koalaB",1622,0,3,"order memory",0.166666666666667
4378955,5,3,3,"variable","polarbearB",423,0,3,"order memory",0.166666666666667
4378955,5,3,4,"variable","chickenB",789,0,3,"order memory",0.166666666666667
4378955,5,3,5,"variable","squidB",274,0,3,"order memory",0.166666666666667
4378955,5,3,6,"variable","snailB",755,1,3,"order memory",0.166666666666667
4378955,6,1,1,"predictable","orangeB",5438,1,3,"order memory",0.166666666666667
4378955,6,1,2,"predictable","riceB",2109,1,3,"order memory",0.166666666666667
4378955,6,1,3,"predictable","artichokeB",1968,0,3,"order memory",0.166666666666667
4378955,6,1,4,"predictable","acornsquashB",215,0,3,"order memory",0.166666666666667
4378955,6,1,5,"predictable","ravioliB",359,0,3,"order memory",0.166666666666667
4378955,6,1,6,"predictable","burritoB",471,0,3,"order memory",0.166666666666667
4378955,6,2,1,"variable","foxB",3055,0,3,"order memory",0.166666666666667
4378955,6,2,2,"variable","tortoiseB",1270,0,3,"order memory",0.166666666666667
4378955,6,2,3,"variable","beetleB",324,0,3,"order memory",0.166666666666667
4378955,6,2,4,"variable","pigB",289,0,3,"order memory",0.166666666666667
4378955,6,2,5,"variable","bisonB",500,0,3,"order memory",0.166666666666667
4378955,6,2,6,"variable","squirrelB",671,0,3,"order memory",0.166666666666667
4378955,7,4,1,"predictable","honeycombB",8282,0,3,"order memory",0.166666666666667
4378955,7,4,2,"predictable","soupB",277,0,3,"order memory",0.166666666666667
4378955,7,4,3,"predictable","hummusB",260,0,3,"order memory",0.166666666666667
4378955,7,4,4,"predictable","icecreamsandwichB",508,1,3,"order memory",0.166666666666667
4378955,7,4,5,"predictable","beetB",258,0,3,"order memory",0.166666666666667
4378955,7,4,6,"predictable","smoresB",223,1,3,"order memory",0.166666666666667
4378955,7,2,1,"variable","camelB",4013,0,3,"order memory",0.166666666666667
4378955,7,2,2,"variable","pangolinB",325,0,3,"order memory",0.166666666666667
4378955,7,2,3,"variable","snakeB",619,0,3,"order memory",0.166666666666667
4378955,7,2,4,"variable","emuB",791,0,3,"order memory",0.166666666666667
4378955,7,2,5,"variable","crabB",260,0,3,"order memory",0.166666666666667
4378955,7,2,6,"variable","crabB",1100,1,3,"order memory",0.166666666666667
4378955,8,1,1,"predictable","hotdogB",1873,1,3,"order memory",0.166666666666667
4378955,8,1,2,"predictable","breadB",2125,0,3,"order memory",0.166666666666667
4378955,8,1,3,"predictable","basilB",558,0,3,"order memory",0.166666666666667
4378955,8,1,4,"predictable","acaibowlB",296,0,3,"order memory",0.166666666666667
4378955,8,1,5,"predictable","poutineB",555,0,3,"order memory",0.166666666666667
4378955,8,1,6,"predictable","walnutsB",270,0,3,"order memory",0.166666666666667
4378955,8,3,1,"variable","hedgehogB",1821,0,3,"order memory",0.166666666666667
4378955,8,3,2,"variable","turtleB",328,0,3,"order memory",0.166666666666667
4378955,8,3,3,"variable","butterflyB",477,0,3,"order memory",0.166666666666667
4378955,8,3,4,"variable","pugB",1119,0,3,"order memory",0.166666666666667
4378955,8,3,5,"variable","owlB",354,1,3,"order memory",0.166666666666667
4378955,8,3,6,"variable","cardinalB",233,0,3,"order memory",0.166666666666667
4378930,1,4,1,"predictable","bisonB",13552.9,0,3,"order memory",0.166666666666667
4378930,1,4,2,"predictable","butterflyB",4879,1,3,"order memory",0.166666666666667
4378930,1,4,3,"predictable","cheetahB",2037.9,1,3,"order memory",0.166666666666667
4378930,1,4,4,"predictable","snailB",1286.9,0,3,"order memory",0.166666666666667
4378930,1,4,5,"predictable","llamaB",2690.6,0,3,"order memory",0.166666666666667
4378930,1,4,6,"predictable","crocodileB",950.5,0,3,"order memory",0.166666666666667
4378930,1,3,1,"variable","dumplingsB",9024.4,1,3,"order memory",0.166666666666667
4378930,1,3,2,"variable","smoresB",4665,1,3,"order memory",0.166666666666667
4378930,1,3,3,"variable","donutB",4249.8,1,3,"order memory",0.166666666666667
4378930,1,3,4,"variable","nachosB",2530.1,1,3,"order memory",0.166666666666667
4378930,1,3,5,"variable","eggB",2624.4,1,3,"order memory",0.166666666666667
4378930,1,3,6,"variable","walnutsB",1112.3,1,3,"order memory",0.166666666666667
4378930,2,1,1,"variable","pretzelB",11719,0,3,"order memory",0.166666666666667
4378930,2,1,2,"variable","potatochipsB",8827.9,1,3,"order memory",0.166666666666667
4378930,2,1,3,"variable","pomegranateB",10535,1,3,"order memory",0.166666666666667
4378930,2,1,4,"variable","pretzelB",4849.9,0,3,"order memory",0.166666666666667
4378930,2,1,5,"variable","butterB",8175.6,0,3,"order memory",0.166666666666667
4378930,2,1,6,"variable","kiwiB",9479.3,0,3,"order memory",0.166666666666667
4378930,2,3,1,"predictable","chameleonB",3845.7,1,3,"order memory",0.166666666666667
4378930,2,3,2,"predictable","boarB",5285.9,1,3,"order memory",0.166666666666667
4378930,2,3,3,"predictable","platypusB",4294.5,1,3,"order memory",0.166666666666667
4378930,2,3,4,"predictable","armadilloB",4504.9,1,3,"order memory",0.166666666666667
4378930,2,3,5,"predictable","wolfB",2327.6,1,3,"order memory",0.166666666666667
4378930,2,3,6,"predictable","whaleB",1461.3,1,3,"order memory",0.166666666666667
4378930,3,2,1,"variable","saladB",14032,1,3,"order memory",0.166666666666667
4378930,3,2,2,"variable","oliveoilB",9347.4,1,3,"order memory",0.166666666666667
4378930,3,2,3,"variable","coffeeB",7907.3,0,3,"order memory",0.166666666666667
4378930,3,2,4,"variable","baconB",2732.5,0,3,"order memory",0.166666666666667
4378930,3,2,5,"variable","cerealB",7210.2,1,3,"order memory",0.166666666666667
4378930,3,2,6,"variable","ravioliB",1726.2,1,3,"order memory",0.166666666666667
4378930,3,4,1,"predictable","hedgehogB",6517.3,0,3,"order memory",0.166666666666667
4378930,3,4,2,"predictable","pigB",2904.1,1,3,"order memory",0.166666666666667
4378930,3,4,3,"predictable","squirrelB",3124.6,0,3,"order memory",0.166666666666667
4378930,3,4,4,"predictable","hammerheadsharkB",6562,1,3,"order memory",0.166666666666667
4378930,3,4,5,"predictable","dolphinB",3552.5,1,3,"order memory",0.166666666666667
4378930,3,4,6,"predictable","cuttlefishB",2593.7,0,3,"order memory",0.166666666666667
4378930,4,1,1,"predictable","eagleB",9567.8,0,3,"order memory",0.166666666666667
4378930,4,1,2,"predictable","frogB",4083.8,1,3,"order memory",0.166666666666667
4378930,4,1,3,"predictable","badgerB",4969.1,1,3,"order memory",0.166666666666667
4378930,4,1,4,"predictable","lionB",3027.2,1,3,"order memory",0.166666666666667
4378930,4,1,5,"predictable","hummingbirdB",2361.7,0,3,"order memory",0.166666666666667
4378930,4,1,6,"predictable","eagleB",4381.5,1,3,"order memory",0.166666666666667
4378930,4,3,1,"variable","milkB",8257.1,1,3,"order memory",0.166666666666667
4378930,4,3,2,"variable","cabbageB",2601.1,0,3,"order memory",0.166666666666667
4378930,4,3,3,"variable","asparagusB",2310.7,0,3,"order memory",0.166666666666667
4378930,4,3,4,"variable","breadB",6429.5,0,3,"order memory",0.166666666666667
4378930,4,3,5,"variable","bakedpotatoB",1159.4,0,3,"order memory",0.166666666666667
4378930,4,3,6,"variable","blackpepperB",978.8,1,3,"order memory",0.166666666666667
4378930,5,2,1,"variable","peachesB",7866.7,1,3,"order memory",0.166666666666667
4378930,5,2,2,"variable","cornB",11700.2,0,3,"order memory",0.166666666666667
4378930,5,2,3,"variable","artichokeB",2107.6,0,3,"order memory",0.166666666666667
4378930,5,2,4,"variable","burgerB",5206.6,1,3,"order memory",0.166666666666667
4378930,5,2,5,"variable","edamameB",4770,1,3,"order memory",0.166666666666667
4378930,5,2,6,"variable","raspberriesB",1935.6,1,3,"order memory",0.166666666666667
4378930,5,1,2,"predictable","crowB",3414.3,1,3,"order memory",0.166666666666667
4378930,5,1,3,"predictable","toucanB",5897.2,1,3,"order memory",0.166666666666667
4378930,5,1,4,"predictable","flamingoB",5347.5,0,3,"order memory",0.166666666666667
4378930,5,1,5,"predictable","pufferfishB",2225.4,0,3,"order memory",0.166666666666667
4378930,5,1,6,"predictable","goldenretrieverB",726.8,0,3,"order memory",0.166666666666667
4378930,6,1,1,"variable","acornsquashB",7288.2,1,3,"order memory",0.166666666666667
4378930,6,1,2,"variable","coconutB",5144.7,1,3,"order memory",0.166666666666667
4378930,6,1,3,"variable","strawberriesB",5359.6,1,3,"order memory",0.166666666666667
4378930,6,1,4,"variable","hummusB",2706.4,0,3,"order memory",0.166666666666667
4378930,6,1,5,"variable","seaweedB",3287.7,0,3,"order memory",0.166666666666667
4378930,6,1,6,"variable","waffleB",1095.3,1,3,"order memory",0.166666666666667
4378930,6,2,1,"predictable","vultureB",11279.5,1,3,"order memory",0.166666666666667
4378930,6,2,2,"predictable","canadiangooseB",7192.6,0,3,"order memory",0.166666666666667
4378930,6,2,3,"predictable","surgeonfishB",2669.6,0,3,"order memory",0.166666666666667
4378930,6,2,4,"predictable","hippoB",3672.3,0,3,"order memory",0.166666666666667
4378930,6,2,5,"predictable","polarbearB",1495.7,0,3,"order memory",0.166666666666667
4378930,6,2,6,"predictable","walrusB",620,1,3,"order memory",0.166666666666667
4378930,7,3,1,"predictable","deerB",11949,0,3,"order memory",0.166666666666667
4378930,7,3,2,"predictable","killerwhaleB",4504.2,0,3,"order memory",0.166666666666667
4378930,7,3,3,"predictable","grasshopperB",2044.8,1,3,"order memory",0.166666666666667
4378930,7,3,4,"predictable","chimpB",7278.3,0,3,"order memory",0.166666666666667
4378930,7,3,5,"predictable","pugB",2316.7,0,3,"order memory",0.166666666666667
4378930,7,3,6,"predictable","cardinalB",1765.5,1,3,"order memory",0.166666666666667
4378930,7,4,1,"variable","broccoliB",7983.5,1,3,"order memory",0.166666666666667
4378930,7,4,2,"variable","ramenB",7832.4,1,3,"order memory",0.166666666666667
4378930,7,4,3,"variable","riceB",3198,0,3,"order memory",0.166666666666667
4378930,7,4,4,"variable","jalapenoB",2861.4,1,3,"order memory",0.166666666666667
4378930,7,4,5,"variable","riceB",7569.9,1,3,"order memory",0.166666666666667
4378930,7,4,6,"variable","appleB",1537.4,1,3,"order memory",0.166666666666667
4378930,8,4,1,"variable","starfruitB",7130.2,1,3,"order memory",0.166666666666667
4378930,8,4,2,"variable","soupB",5723.1,0,3,"order memory",0.166666666666667
4378930,8,4,3,"variable","honeycombB",1721.6,0,3,"order memory",0.166666666666667
4378930,8,4,4,"variable","mustardB",2273.7,0,3,"order memory",0.166666666666667
4378930,8,4,5,"variable","pancakesB",3943.3,1,3,"order memory",0.166666666666667
4378930,8,4,6,"variable","orangeB",1159,1,3,"order memory",0.166666666666667
4378930,8,2,1,"predictable","pandaB",6357.2,1,3,"order memory",0.166666666666667
4378930,8,2,2,"predictable","ferretB",3976.2,1,3,"order memory",0.166666666666667
4378930,8,2,3,"predictable","seahorseB",3664.2,0,3,"order memory",0.166666666666667
4378930,8,2,4,"predictable","pantherB",1680.3,0,3,"order memory",0.166666666666667
4378930,8,2,5,"predictable","parrotB",1560.8,0,3,"order memory",0.166666666666667
4378930,8,2,6,"predictable","bloodhoundB",657.7,0,3,"order memory",0.166666666666667
4378879,1,3,1,"predictable","lycheeA",3433,1,3,"order memory",0.166666666666667
4378879,1,3,2,"predictable","nachosA",1649,1,3,"order memory",0.166666666666667
